collage_id;brandName;brandId;description;charming_no;cheerful_no;confident_no;contemporary_no;cool_no;corporate_no;daring_no;different_no;distinctive_no;downToEarth_no;dynamic_no;exciting_no;familyOriented_no;feminine_no;friendly_no;glamorous_no;goodLooking_no;hardWorking_no;highQuality_no;honest_no;imaginative_no;independent_no;innovative_no;intelligent_no;leader_no;masculine_no;original_no;outdoorsy_no;real_no;reliable_no;rugged_no;secure_no;sentimental_no;sincere_no;smallTown_no;smooth_no;spirited_no;successful_no;technical_no;tough_no;trendy_no;unique_no;upToDate_no;upperClass_no;western_no;wholesome_no;young_no
3028;Texas Roadhouse;620;for the  people who need tasty foods;3;4;4;3;2;2;2;3;4;4;3;4;4;4;2;2;4;3;4;4;3;4;3;3;4;3;3;3;4;4;4;4;4;3;3;4;3;3;3;3;3;3;3;4;3;4;4
3871;Texas Roadhouse;620;It's kind of rustic and outdoorsy.;2;4;5;2;3;3;4;3;3;4;3;3;4;1;4;2;4;5;4;4;3;2;3;3;4;5;3;5;4;4;5;3;2;4;5;2;4;5;1;5;3;3;3;3;5;4;1
3216;TGI Fridays;621;Very loud and obnoxious. ;1;1;2;1;1;5;1;1;1;1;2;1;3;1;1;1;1;2;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1
3223;TGI Fridays;621;TGI Fridays is a fun and relaxing place to unwind with your friends and family. It is colorful as well.;5;5;5;4;5;5;4;4;5;5;5;5;5;3;5;5;5;4;5;5;5;5;4;5;5;4;5;3;5;5;3;4;3;5;1;5;5;5;4;4;5;5;5;4;3;5;5
3228;TGI Fridays;621;It is family oriented, fun, and popular.;1;3;2;2;1;1;1;3;2;3;1;1;5;1;3;1;1;1;3;2;1;2;1;1;2;1;2;1;3;2;1;3;1;3;1;1;1;3;1;1;1;2;3;1;2;4;1
3230;TGI Fridays;621;"a number of things came to mind when i considered TGI Fridays.  i thought about groups of people at work, and how they might be looking forward to going to a fun place to relax afterwards.  going to TGI Fridays represents a place to unwind after a tough day.  i also thought of groups of people; including families; who could go out and enjoy a chance to be together and relax.  i also thought about members of a sports team who could celebrate after a win, or try to forget about a loss.  all in all";3;5;5;3;5;2;4;3;4;4;3;3;4;1;4;3;5;4;5;5;3;4;3;3;5;1;3;1;4;5;2;4;1;5;2;5;5;5;1;3;4;2;5;2;2;4;3
3474;TGI Fridays;621;night out, get together, bar, food, party;5;5;5;5;5;5;5;5;5;4;5;5;4;3;5;5;5;5;5;5;5;5;5;4;4;3;5;5;5;4;2;5;5;5;2;5;5;5;2;3;5;5;5;5;5;4;5
3509;TGI Fridays;621;food fun friends ;3;4;3;2;4;2;3;1;3;3;1;4;2;1;4;1;3;3;2;3;1;4;3;1;2;3;4;1;4;3;2;3;1;2;2;1;3;4;1;1;2;2;3;1;2;2;2
3515;TGI Fridays;621;I think it is a wholesome, family oriented type place. I know it's a chain but it has a small town american type feel...to me anyway.;1;4;2;3;2;3;3;1;1;4;3;2;5;2;5;1;2;4;2;3;2;1;1;2;1;2;2;3;1;1;4;3;2;2;5;2;3;4;2;2;2;2;4;1;5;4;2
3677;TGI Fridays;621;fun and laughter.;2;3;1;1;2;5;2;1;1;1;1;1;3;3;1;1;1;2;1;1;1;1;1;2;1;3;1;1;2;1;1;2;2;1;3;1;1;3;2;1;1;1;1;2;1;2;1
3704;TGI Fridays;621;its always crowded, they have a bar, their desserts are great, its a family restaurant, friends go there, I see business eole there a lot, its a USA chain, they have alcohol, their meat is good, they have delicious food;3;3;4;4;3;4;3;3;3;3;3;3;4;1;3;1;3;3;4;3;3;3;3;3;3;2;3;1;3;3;2;3;3;3;2;3;3;3;3;2;3;3;3;1;4;4;3
3710;TGI Fridays;621;A fun time with friends ;5;5;4;5;5;5;4;5;5;5;5;5;5;5;4;4;5;4;4;5;5;5;5;5;5;4;4;4;5;5;3;5;5;4;5;5;5;4;5;5;5;4;5;5;5;5;5
3716;TGI Fridays;621;I tired to pick out pictures there represents food, fun, sports and entertainment. ;3;4;4;3;4;4;3;2;3;3;3;3;4;2;3;3;3;3;2;4;3;2;3;4;4;3;3;3;4;4;2;3;3;3;2;3;4;4;3;2;3;3;3;3;3;3;2
3736;TGI Fridays;621;It describes people having fun and enjoying a fun, colorful life. ;4;5;4;4;4;3;4;4;3;3;4;4;4;3;4;4;5;3;4;4;4;4;5;3;3;3;4;2;4;5;2;4;4;3;3;3;4;4;2;2;5;4;4;3;2;3;3
4717;TGI Fridays;621;I picked images that were unique and different just like the brand;3;4;4;4;4;3;3;4;5;4;3;4;3;2;3;4;4;3;4;4;3;4;3;3;4;3;3;3;3;3;3;4;4;3;2;3;3;4;3;4;3;4;4;4;2;4;4
4735;TGI Fridays;621;TGI Fridays is a contemporary eatery that has a classical whimsy decor to perk the patrons interest and a menu that has a multitude of authentic choices as to what ever you a craving. It emphasis that is the standard for friends and family to eat and enjoy a meal together;4;5;3;4;5;3;4;4;4;2;3;3;3;3;4;2;4;4;3;3;4;3;2;3;3;2;3;1;4;3;1;3;1;3;1;4;5;4;1;1;5;3;4;3;1;2;4
3894;Tide;624;I chose minimalist photos in lighter colors to portray cleanliness.;1;2;5;1;1;4;1;1;2;5;1;1;4;1;2;1;2;5;3;5;1;3;1;3;2;3;4;5;4;5;4;5;3;4;4;1;1;3;1;4;1;1;2;1;2;3;1
3905;Tide;624;I think of fresh, crisp, and clean. I think of lovely smells such as water, lavender, and the smell of pristine wilderness. I also see people dressed in clothes in those environments. ;3;5;3;3;3;3;2;3;4;4;2;2;5;4;3;2;2;5;4;5;2;2;2;2;2;2;2;4;3;5;2;2;2;3;3;2;3;5;1;4;2;2;4;2;2;4;3
3938;Tide;624;Simple, easygoing, fun, happy, solution, problem solver, corporate, happy kids, happy families, freedom, indpendence, modern, in tune with nature;3;4;4;3;2;4;2;4;4;4;3;2;5;4;4;2;3;4;3;3;3;4;4;3;3;3;3;4;2;4;3;2;4;3;3;2;3;3;2;4;2;3;3;2;4;2;4
4097;Tide;624;I see tide as a clean company that stands out so I picked images that are bold and clean and memorable;4;4;3;4;3;3;3;4;4;5;3;4;3;4;4;3;3;4;4;3;4;4;3;4;5;2;4;4;3;4;5;4;3;4;2;3;4;3;4;3;4;3;3;4;2;3;3
4098;Tide;624;Words like bright, clean, fun unique etc can be associated with Tide;4;4;4;3;5;3;4;4;4;3;4;4;5;1;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;3;4;3;4;2;4;4;4;4;4;4;5;4;3;3;4;4
4215;Tide;624;Tide makes me think of freshness which I represented by pictures of flowers and spring. The smell of tide is very distinctive, so I represented that with pictures of fragrance and perfume. I also tried to incorporate nature pictures to represent clean and renewed items.;3;4;3;2;2;2;2;2;2;3;3;2;3;3;3;2;3;4;3;3;2;2;2;3;3;2;3;3;4;4;2;3;3;3;2;3;2;4;2;2;3;2;2;2;2;4;2
4238;Tide;624;The beach imagery doesn't literally reflect the tide, but the open air of nature and the life-like motion of the ocean. The brand symbolizes an ongoing cycle (again, not literally, as in laundry), which is reflected in wind and air images.;4;4;3;4;3;1;2;3;4;4;3;4;4;4;5;4;5;4;4;3;4;3;3;4;4;1;3;3;4;4;1;3;4;4;4;4;5;4;4;2;3;3;4;3;4;4;4
4280;Tide;624;I chose bright and fresh pictures to represent how Tide is so novel and new and cheerful;4;5;5;3;3;5;3;4;3;5;4;4;5;5;5;4;3;3;4;4;5;5;4;3;4;1;5;1;3;5;1;4;5;3;3;5;5;3;5;2;5;5;4;2;5;4;5
4308;Tide;624;Tide is an industry leader in the washing detergent market. It is a traditional American product that is a necessity for every consumer needs to keep their clothes clean, crisp and bright.;4;5;5;1;2;3;3;1;2;4;3;3;4;3;4;2;4;4;5;4;3;4;3;3;5;1;3;1;5;5;1;5;3;3;1;4;4;5;1;2;4;2;4;2;1;5;1
4373;Tide;624;I associate Tide with things that are fresh and new, newborn babies and fresh blooming flowers.;4;5;5;4;2;2;3;3;4;5;4;3;5;4;5;1;5;5;5;5;3;3;3;5;5;1;5;3;5;5;2;5;4;5;3;5;4;5;2;2;1;4;5;1;2;5;4
4438;Tide;624;Fresh, clean, natural, calming;4;4;4;2;2;4;2;2;2;3;2;2;5;3;4;1;3;4;3;4;2;3;2;3;4;1;3;1;4;5;1;3;4;3;3;3;2;4;1;2;2;2;3;2;1;4;2
4447;Tide;624;I feel Tide brand is powerful, masculine, laboratory, chemicals, ram-tough, strong. I think corporate and chemicals, and somewhat harsh, although also clean. ;2;2;3;1;1;4;4;2;3;1;2;3;2;2;2;1;2;3;3;2;2;1;1;3;3;4;3;2;2;4;5;4;1;3;1;1;3;4;5;5;1;2;3;2;1;1;1
4554;Tide;624;Modern, challenging, innovative, fresh, natural, families, happiness, smiles, outdoorsy, unisex, goodlooking;4;4;3;2;3;4;3;4;4;3;4;3;5;3;5;3;5;4;4;3;4;4;4;3;3;3;4;5;4;4;3;4;4;4;2;3;4;4;1;4;3;3;3;3;5;3;4
4557;Tide;624;Tide reminds me of something soft. I tried to find images that were soft and clean. Babies are usually so soft and smooth and clean. It reminds me of tide;3;2;3;3;3;3;3;2;4;2;3;1;5;2;1;1;2;3;4;3;2;2;3;4;3;1;3;1;4;5;1;3;1;4;1;3;2;4;2;1;2;4;4;2;1;4;1
92;TJ Maxx;627;TJ Maxx appeals widely to middle class Americans living in the suburbs. They cut prices on designer items and offer a wide variety of trends. They are a very colorful company.;4;5;4;3;3;2;2;2;3;3;3;3;5;4;5;3;5;3;4;4;3;3;2;4;4;2;3;3;5;5;2;4;3;4;4;4;3;5;1;2;5;3;4;1;3;4;4
101;TJ Maxx;627;It's fashion related cause its a fashion retailer.;4;4;4;5;3;4;5;3;3;3;4;3;3;1;4;3;4;5;4;5;1;4;1;4;3;1;4;1;5;4;1;4;4;5;1;4;3;4;4;1;4;4;4;1;4;4;4
170;TJ Maxx;627;TJ Maxx is a happy store. It has a variety of products that bring happiness into people's lives. It has power because it has been around for a long time. ;4;5;4;4;4;2;2;5;5;4;4;3;4;4;5;3;4;5;3;4;4;4;3;4;3;1;3;2;5;3;1;4;3;4;3;4;4;4;2;1;3;3;4;3;4;3;3
173;TJ Maxx;627;This collage describes all the great things you can get at TJ Maxx.  You can get stuff for your house like furniture, utensils, books, etc.  You can get stuff for yourself like clothes and soaps and plants.  You can get so many great things at TJ Maxx.;2;4;3;3;3;1;2;2;2;4;3;3;1;3;4;2;2;2;3;4;3;2;1;1;1;1;3;2;4;4;1;3;2;2;1;3;4;3;1;1;4;3;4;1;1;3;2
177;TJ Maxx;627;nice nature collection for people;3;3;2;3;3;2;3;2;3;3;3;2;3;4;4;2;3;2;3;3;3;2;3;2;3;3;4;2;4;2;3;2;2;2;3;4;3;2;3;3;3;3;2;3;3;4;3
293;TJ Maxx;627;I love going there! It is like being at an amusement park. It makes me think of joy, excitement, playfulness and love.;5;5;4;4;4;2;4;4;4;5;5;5;4;3;5;4;5;4;4;5;4;4;4;4;4;2;4;3;5;4;3;5;4;5;3;4;5;4;2;3;4;4;4;3;4;3;3
348;TJ Maxx;627;place for shopping lovers;3;4;2;3;2;4;4;2;3;3;4;3;2;3;4;3;2;4;3;3;3;3;4;3;2;3;3;3;4;2;3;3;3;3;2;2;3;2;4;3;2;4;3;3;2;3;3
400;TJ Maxx;627;TJ Maxx reminds me of everyday life and practicality.;4;5;4;3;4;4;2;2;2;5;2;2;5;3;5;2;3;5;4;5;2;4;2;4;4;3;2;2;5;5;1;5;3;5;3;3;4;5;3;2;3;3;4;2;3;4;2
434;TJ Maxx;627;TJ Maxx makes me think of deals, families who want to still wear clothes they like from designers and popular brands, but want to save a few bucks while doing so. I think of them as a close to home brand, a fun summer shopping destination, and a great location for general purpose clothing shopping.;2;2;3;3;3;4;2;3;4;2;3;2;3;2;4;2;3;2;3;3;3;4;3;2;2;2;2;2;3;3;1;2;3;1;2;1;2;4;2;2;4;2;3;2;3;2;4
486;TJ Maxx;627;I think of TJ Maxx in simple and uncomplicated terms. They have some very colorful and fashionable things, but for the most part I see them as simple and plain, not flashy and not confusing. What you see is what you get with TJ Maxx. They don't put on heirs and don't present a complicated existence like many other stores do.;1;5;2;2;2;4;2;2;2;5;2;1;5;3;5;1;3;4;3;4;1;3;2;2;1;1;3;4;4;5;2;4;3;3;4;3;1;3;2;3;1;1;2;1;2;4;2
565;TJ Maxx;627;The clothes and shoes were used because tj maxx sells clothe for the most part, I used the money because you need money obviously, the shopping center because the tj maxx is usually in a shopping center, the flag because its a USA brand;2;2;2;3;2;3;1;1;1;2;1;1;3;4;3;2;2;2;1;2;2;2;1;2;1;1;1;1;3;2;1;2;1;2;3;2;2;3;1;1;2;2;2;1;3;3;2
587;TJ Maxx;627;people happy that they saved money at tj max. beautiful pictures showing their happiness. ;5;4;4;3;5;2;2;1;1;4;4;4;1;4;5;4;4;1;1;4;4;3;2;4;1;2;4;1;5;3;1;4;2;4;1;4;2;4;3;1;3;1;4;4;1;4;4
649;TJ Maxx;627;stylish look ;3;2;3;3;2;3;2;2;3;3;2;3;3;3;3;2;3;3;2;3;3;2;3;3;3;3;3;2;2;2;3;3;3;3;3;3;3;2;3;3;3;2;3;3;3;2;2
708;TJ Maxx;627;It made me think about what people do to look and feel attractive.;1;1;1;3;2;4;1;1;1;1;2;2;1;3;1;4;3;1;2;2;1;1;1;3;2;1;1;1;3;3;1;3;3;3;1;3;1;2;1;1;3;1;3;1;1;1;3
810;Toyota;633;The sunset, flowers, and jellyfish are all pretty pictures and I think Toyotas are pretty cars.  The red ball is for the color of the Toyota I use to own and love.  The city pictures are for where you drive Toyotas, I see so many in the city.  The cake, paint splash and the heart are because the Toyota is a brand I love in a class of its own.;5;4;5;1;4;2;3;4;5;4;5;4;5;2;4;2;5;5;5;5;2;4;5;5;5;2;4;1;5;5;1;5;4;5;1;4;4;5;5;5;4;3;5;1;1;4;2
889;Toyota;633;Classic and timeless.;5;5;5;5;3;5;4;1;5;5;5;5;5;1;5;5;5;5;5;5;3;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5;1
890;Toyota;633;I thought these images conveyed a sense of movement.  It really represented Toyota well.;4;3;4;4;4;2;3;2;5;4;3;3;4;2;4;3;5;4;5;4;4;4;5;4;5;2;4;2;4;5;1;4;3;3;1;5;3;4;5;4;4;4;4;2;3;5;5
893;Toyota;633;I feel a colourful experience regards Toyota. My family's smile, pleasure of happiness and enjoyent.;4;4;4;4;4;4;4;4;4;3;4;4;5;3;4;4;5;4;4;4;4;4;4;4;4;4;5;4;4;4;2;4;4;4;2;4;4;5;4;4;4;4;4;4;4;4;4
898;Toyota;633;An Overall idea about the brand;5;4;4;4;4;4;4;2;4;3;5;5;4;3;5;5;5;4;5;5;5;3;5;5;5;4;5;4;5;5;3;5;3;4;3;4;3;5;5;1;4;4;5;4;3;5;4
1178;Toyota;633;Toyota is about technology but also the outdoors and getting from place to place. It's a blend of sport and utility, but not just in the automotive sense.;2;3;4;4;4;4;2;3;4;5;4;2;4;1;4;1;5;4;4;4;4;5;4;3;4;3;3;4;4;5;3;5;3;4;2;4;3;5;5;4;2;3;4;2;2;4;2
1181;Toyota;633;fun, family, friends, tourism, destination, weekend;5;5;5;4;5;5;5;5;3;3;5;5;5;1;4;5;5;4;5;5;4;5;5;4;4;5;5;5;5;5;3;4;2;4;2;2;3;5;5;4;5;5;5;5;5;5;5
1241;Toyota;633;road trip, family, fun, friends, adventure;4;3;4;4;2;3;3;4;2;3;3;3;3;2;4;2;3;2;4;4;4;2;2;3;3;2;3;2;2;4;3;4;4;5;2;4;3;4;4;3;2;2;2;2;4;4;3
1318;Toyota;633;It represents quality, trendsetting, trust, and strong.;3;4;5;4;5;2;4;4;4;5;5;4;5;2;5;4;5;5;5;5;4;3;5;5;5;5;5;4;5;5;5;5;3;5;2;5;5;5;3;5;5;5;5;4;3;3;4
1358;Toyota;633;toyota is a car company as well as they sell tire;4;4;5;3;4;4;3;3;3;3;4;4;3;2;4;3;5;3;5;4;3;4;4;4;4;5;4;3;4;4;3;5;1;3;1;3;2;5;4;4;3;3;4;4;3;2;4
1446;Toyota;633;Toyota is a fun brand.  I picked images that evoked a sense of adventure and fun.  ;4;4;4;3;3;3;4;4;3;3;3;3;4;2;4;3;5;3;3;3;3;4;4;4;3;2;4;4;4;4;2;4;4;4;3;5;4;5;3;4;5;4;4;2;3;3;4
1471;Toyota;633;See them as a red truck been around awhile but still thought of as a japanese import fun tough good for the whole family with technological advancements that are a little a head of the others just a good long lasting tough little not full size vehicle.;3;3;3;2;2;3;2;2;2;2;2;3;3;1;4;2;4;4;3;3;3;3;4;3;4;3;2;4;3;4;2;2;2;2;2;2;3;4;4;4;3;2;3;2;1;2;2
1539;Toyota;633;these are fast and quality like toyota;3;4;3;1;2;1;4;3;2;4;3;4;4;2;2;2;2;4;2;4;1;4;3;3;1;3;4;4;3;2;2;3;3;3;4;4;3;3;2;2;3;3;4;4;4;2;2
1666;Trader Joe's;637;When I think of Trader Joe's I think of organic farms and hipster culture.;5;5;3;3;4;2;4;5;5;4;4;2;3;1;4;1;2;4;4;4;5;5;4;3;4;1;5;2;3;3;1;2;3;4;3;2;5;3;1;1;3;5;4;4;1;3;2
1761;Trader Joe's;637;in trader joes in images ;3;3;3;2;4;4;3;3;4;3;4;2;4;2;2;4;4;4;3;4;4;5;3;2;3;5;4;4;4;2;3;3;5;3;3;3;3;3;5;2;3;2;4;3;3;4;2
1804;Trader Joe's;637;Youthful, fun, trendy;5;5;4;5;5;2;3;4;5;4;5;4;4;3;5;2;4;4;4;4;5;4;4;4;4;2;5;3;4;4;2;3;3;4;2;3;5;4;2;1;5;5;5;3;1;4;5
1938;Trader Joe's;637;They are all sort of modern exciting pictures.  People that are cool and edgy go to Trader Joes.  They play book and do all sorts of cultural things which I have represented here.;5;4;5;2;5;1;5;4;5;4;5;5;2;2;4;4;5;3;5;4;5;5;5;5;5;4;5;4;4;5;5;4;3;4;3;3;4;5;2;4;5;5;5;4;4;5;4
1942;Trader Joe's;637;I chose attractive and interesting pictures that make me feel good, like Trader Joes;4;3;5;3;5;5;3;5;4;5;5;4;2;3;5;1;1;5;5;5;5;5;5;3;4;3;5;4;5;5;3;5;4;4;5;4;5;5;3;4;2;5;4;5;5;4;3
2191;Trader Joe's;637;it has the pure quality;4;4;3;5;5;5;3;5;5;5;4;4;3;4;5;4;3;3;5;5;5;4;5;4;4;4;5;4;3;5;5;4;3;5;5;5;4;3;3;5;4;4;4;4;4;5;3
2080;Trader Joe's;637;It represents family, natural, and health.;2;2;4;2;1;1;1;2;3;4;1;1;5;1;3;1;2;2;4;3;1;2;1;3;2;1;3;1;3;4;1;3;1;3;1;1;1;3;1;1;1;2;3;1;2;4;2
2116;Trader Joe's;637;Trader Joe is my source of groceries.  It's my destination for food.  It represents possibilities because it has such a great selection.  I picked images that evoked possibilities and excitement.  ;5;3;5;5;5;3;3;4;4;3;4;5;4;3;5;2;3;3;5;5;4;5;4;5;5;3;5;3;5;5;3;5;4;5;3;5;5;5;3;3;3;4;3;3;3;3;3
2146;Trader Joe's;637;Trader Joe's is a wise decision.  They are very smart by offering one of a kind items.  Know for their organics, they are know for healthy products.  It's always a treasure hunt there and easy on the pockets.;4;3;3;3;4;2;4;5;5;5;4;5;5;2;5;3;3;5;5;4;5;3;5;4;4;3;4;1;5;4;1;3;2;4;2;5;5;3;1;2;5;5;4;4;2;4;3
2253;Trader Joe's;637;Trader Joe's is colorful and eclectic. It is simple and accessible to all people, making gourmet cooking available to everyone. It is friendly and uncomplicated and happy.;5;5;4;5;5;1;4;5;5;5;3;4;5;3;5;2;5;5;5;5;5;5;4;5;4;4;5;3;5;5;4;4;4;5;4;5;5;5;4;3;4;5;5;4;5;4;5
2349;Trader Joe's;637;What I like about Trader Joes is that I can always find fun intersting and different food compared to regular grocery stores.  Indeed, I think of Trader Joes as a fun place to shop.  Also, I think of it as kind of hippy-ish.  For those reasons, I picked pictures of hippies and quirky/strange (in a good way) things;1;5;1;5;5;1;4;5;5;4;4;5;2;1;5;1;3;1;4;3;5;4;5;3;1;1;4;2;4;3;4;1;1;1;1;1;5;2;1;1;4;5;5;1;3;2;5
2384;Tresemme;640;Thinking of Tresemme I imagined refreshment and freedom. I pictured a young women traveling.;5;5;5;5;4;4;3;3;5;4;4;4;3;4;5;5;5;4;4;4;4;2;4;4;4;2;3;3;4;5;1;3;3;4;1;5;4;5;1;3;5;3;5;3;4;4;4
2469;Tresemme;640;Fun, innovative, helpful, stylish, modern, youthful, elite, feminine, problem solver, solutions, a class above, new, interesting, informative, friendly.;4;4;5;1;4;2;3;4;5;2;4;5;2;4;5;5;5;4;4;3;4;4;5;4;3;2;4;4;3;5;1;3;4;4;1;4;4;5;1;3;5;4;4;5;4;2;4
2470;Tresemme;640;Tresemme hair care products give a feeling like flower softness hair.;5;5;5;2;5;1;1;4;5;1;4;5;3;5;5;5;5;4;5;5;5;5;5;5;5;1;5;1;5;5;1;5;5;5;1;5;5;5;5;1;4;5;5;1;4;5;5
2556;Tresemme;640;I think of beauty (and a bit of romance)  I selected images of woman - both high fashion, vintage, and everyday life;1;2;5;4;4;2;5;1;2;2;1;3;2;5;2;5;5;1;4;1;1;2;1;3;2;1;3;1;3;4;1;4;1;3;1;5;1;4;1;1;3;1;3;5;1;2;4
2662;Tresemme;640;Tresemme is hair care product means if your hair looks good you feel happy like this if you go to this places you feel happy;5;5;4;3;4;2;2;2;2;3;4;4;4;4;4;5;5;3;5;4;3;3;4;3;2;1;3;4;4;3;3;4;2;4;2;5;3;4;2;3;3;2;3;4;3;2;4
2680;Tresemme;640;The waterfalls represent flowing hair, The fresh vegetables represent healthy, The black items represent the bottle and the rest are to represent beauty ;5;4;5;5;4;4;2;2;5;5;4;4;2;5;5;5;5;5;5;5;3;2;5;5;4;1;5;1;5;5;1;5;4;5;1;4;5;5;1;2;3;3;5;3;3;5;5
2758;Tresemme;640;Because I view the company as trying to put off an image of being high class.  The celebrity, dress, and jewelry all represent being high class.  The limo and casino also are for people  with money to spend.;3;3;4;1;4;2;2;2;4;1;4;3;2;5;3;4;5;1;4;2;4;2;3;3;2;1;2;1;1;2;1;1;1;2;1;2;2;4;2;1;5;2;5;5;1;2;5
2812;Tresemme;640;I see it as a feminine brand that suits all kinds of women of all statuses and all walks of life.;4;5;5;4;4;2;4;3;4;3;4;4;2;5;4;3;5;4;4;4;4;4;4;4;4;1;4;4;4;4;1;4;3;4;2;5;4;4;2;3;4;4;4;2;3;4;4
2818;Tresemme;640;Youth, excitement, brightness, activity, fun and happiness.;3;5;4;2;3;1;3;2;2;1;3;4;2;4;3;4;3;1;3;2;3;2;2;1;2;1;2;1;2;3;1;1;1;3;1;3;3;3;1;1;3;2;2;1;1;1;4
2825;Tresemme;640;I think of nice smelling stuff. I think of being free and floating like a feather. I think of clean.;4;5;4;4;4;2;4;4;4;4;4;4;3;5;5;5;5;4;5;4;4;5;5;5;4;2;4;2;4;5;4;4;4;4;3;4;5;4;2;4;4;4;5;4;4;4;4
2951;Tresemme;640;A luxurious beauty brand;5;4;4;5;3;5;4;3;4;4;5;4;4;5;3;4;5;3;5;4;4;4;4;4;4;1;4;4;4;5;2;4;4;5;5;4;5;4;5;5;5;4;5;4;5;4;4
2978;Tresemme;640;When I think of Tresemme, I think of classiness and beauty, so I chose images of feminine women, high heels, and makeup. I also think of France, because Tresemme sounds French. I think women who use Tresemme are graceful, so I put a picture of a swan. Tresemme is an inexpensive salon-quality product, so I put an image of coins.;3;1;4;1;1;2;2;2;1;1;1;2;1;5;1;4;2;1;4;2;1;2;1;1;1;1;1;1;1;3;1;1;1;1;1;5;4;4;1;1;3;1;3;4;1;2;4
3056;Tresemme;640;Sexy, sassy, fun and quirky.;3;4;4;3;4;1;4;2;2;2;4;3;2;4;3;3;4;2;3;2;2;3;2;3;2;1;2;2;3;3;1;3;1;3;1;3;5;3;1;1;3;2;3;2;1;2;3
4744;Tresemme;640;I think of French and luxury. Their product works with woman young and old. It works with different hair colors. I also think of the color black because it's trendy.;5;5;5;4;4;4;4;4;5;3;4;5;4;5;3;5;5;2;5;4;4;4;5;2;5;1;5;1;5;4;1;4;3;4;2;5;5;5;2;1;5;4;4;5;5;3;5
3127;Tropicana;641;Tropicana is fresh, bright, often consumed at breakfast.;1;3;2;1;1;2;1;1;1;3;1;1;4;1;2;1;1;3;3;3;1;1;1;1;1;1;1;2;1;3;1;3;2;2;1;2;1;4;1;1;1;1;2;1;1;4;1
3175;Tropicana;641;The brand males me think of happiness from a tropical setting.;2;5;5;4;5;2;5;2;4;4;5;5;5;2;4;2;3;3;5;4;5;5;5;4;5;2;5;5;5;4;2;4;4;3;2;3;5;5;1;1;5;3;3;2;1;5;3
3179;Tropicana;641;Tropicana feels like some kind of beach;4;5;4;2;5;3;3;2;2;5;3;4;4;3;4;4;3;3;4;4;3;4;3;4;4;3;4;4;4;5;2;5;1;3;2;4;3;3;2;3;4;2;4;4;2;2;3
3203;Tropicana;641;The waffles and eggs because of breakfast, the cup because it says morning on it which is when you drink OJ, the snow because its cold, the kids and mom because moms give it to kids, the kitchen because thats where you drink it, the groceries for obvious reasons, and the doctor because they recommend it;3;3;3;3;2;3;3;2;2;3;3;3;4;1;3;1;3;2;3;3;1;3;3;3;3;1;3;1;3;3;1;3;3;3;2;3;2;3;3;1;1;3;3;1;3;3;2
3344;Tropicana;641;active and friendliness;3;5;3;4;2;5;2;3;4;3;3;1;4;2;5;1;3;3;4;5;2;2;2;2;4;2;3;4;5;5;1;3;5;5;5;2;2;4;2;1;1;3;4;1;2;5;3
3353;Tropicana;641;It's fun, easy, and kids friendly. It reminds me of the summer, when kids are off school and hanging around in the street.;4;4;3;4;3;3;3;3;4;3;3;5;2;4;3;2;4;1;3;3;4;4;3;4;2;3;2;5;3;4;3;2;3;3;1;2;2;2;4;3;3;4;3;2;3;1;5
3397;Tropicana;641;A fun healthy lifestyle.;2;3;4;4;3;5;1;4;2;4;2;3;5;3;5;2;4;3;4;5;4;1;2;4;5;2;4;5;5;5;2;5;4;4;4;3;3;5;1;2;2;2;4;2;1;5;3
3417;Tropicana;641;Fun and Sun in a paradise with family.;4;5;4;4;4;1;3;4;3;4;3;5;5;4;5;3;4;5;5;5;3;4;3;4;3;2;4;2;4;4;1;2;4;4;1;3;4;4;2;1;3;4;4;4;3;5;3
3586;Tropicana;641;The images are centered around health, and fresh ingredients, which I feel topicana promotes.;4;4;4;4;4;3;2;2;4;5;3;3;4;3;4;3;4;4;4;4;4;2;4;3;3;3;3;4;3;4;3;3;4;4;4;4;4;4;2;2;4;2;4;3;4;4;4
3588;Tropicana;641;Early and Fresh;4;2;4;4;5;3;4;1;5;4;2;2;5;4;5;4;5;5;5;4;4;4;3;4;5;2;1;5;5;5;1;4;4;4;5;4;1;5;1;1;4;4;5;5;1;5;4
3591;Tropicana;641;Tropicana is bright, eaten with breakfast and enjoyed by people of all ages.;1;3;2;1;2;2;1;1;1;4;1;1;4;1;3;1;1;2;2;3;1;1;1;1;1;1;1;3;3;4;1;3;1;2;3;2;1;4;1;1;1;1;1;1;1;4;2
3793;Tropicana;641;I think that open fields and the feeling of season changing make me think of Tropicana;4;3;3;4;4;3;4;3;4;4;3;4;4;2;3;3;3;5;4;3;4;3;3;4;3;4;4;4;3;4;3;4;3;4;5;4;4;4;2;2;3;4;3;4;4;4;3
3801;Tropicana;641;This collage relates to Tropicana because it feature nice weather and tropical places next to water. It also has themes of orange, blues and citrus flavors that are relevant to Tropicana and remind one of fields of orange trees.;3;3;3;3;3;3;2;3;3;3;2;3;2;2;2;4;3;3;2;4;4;4;2;3;3;3;3;4;3;2;3;3;4;4;3;2;4;2;3;3;3;3;2;3;3;4;4
